objectid,id,length,author,title,date,matchsize,leftcontext,match,rightcontext,GENRE,GENRESIMPLE,RACE,GENDER,Label_2
4856_TEI.txt,4856,1056170,"Lawrence, D. H.",The rainbow,1915,12," Ursula thought him wonderful, he was so finely constituted, and so distinct, self-contained, self-supporting. This, she said to herself, was a gentleman, he had a nature like fate, the nature of an aristocrat. She laid hold of him at once for her dreams. Here was one such as those ","Sons of God who saw the daughters of men, that they were fair",". He was no son of Adam. Adam was servile. Had not Adam been driven cringing out of his native place, had not the human race been a beggar ever since, seeking its own being? But Anton Skrebensky could not beg. He was in possession of himself, of that, and no more. Other people could not really give ",w,w,Caucasian,M,OldTest
4856_TEI.txt,4856,1056170,"Lawrence, D. H.",The rainbow,1915,23," to tell her husband. Yet she shrank from him. All the time she ran on by herself. She liked the story of David, who danced before the Lord, and uncovered himself exultingly. Why should he uncover himself to Michal, a common woman? He uncovered himself to the Lord. ""","Thou comest to me with a sword and a spear and a shield, but I come to thee in the name of the Lord",":-for the battle is the Lord's, and he will give you into our hands."" Her heart rang to the words. She walked in her pride. And her battle was her own Lord's, her husband was delivered over. In these days she was oblivious of him. Who was he, to come against her? No, ",w,w,Caucasian,M,OldTest
3814_TEI.txt,3814,858883,"Cather, Willa",The song of the lark,1915,11," toes of his boots, shading his forehead with his long white hand. When Thea finished the hymn she did not turn around, but immediately began ""The Ninety and Nine."" Mrs. Harsanyi kept trying to catch her hus- band's eye; but his chin only sank lower on his collar. ""There were ",ninety and nine that safely lay In the shelter of the fold,", But one was out on the hills away, Far off from the gates of gold."" Harsanyi looked at her, then back at the fire. ""Rejoice, for the Shepherd has found his sheep."" Thea turned on the chair and grinned. ",w,w,Caucasian,F,RG
4054_TEI.txt,4054,933163,"Cahan, Abraham",The rise of David Levinsky,1917,39," identity and meaning, especially those concerned with the sea. Their divine inspiration was now something visible and audible. It was not I who was reading them. It was as though the waves and the clouds, the whole far-flung scene of restlessness and mystery, were whispering to me: ""Thou who ","coverest thyself with light as with a garment, who stretchest out the heavens like a curtain: who layeth the beams of his chambers in the waters: who maketh the clouds his chariot: who walketh upon the wings of the wind",". . . . So is this great and wide sea wherein are things creeping innumerable, both small and great beasts. There go the ships: there is that leviathan whom thou hast made to play therein. . . ."" The relentless presence of Matilda in my mind worried me ",w,w,Caucasian,M,OldTest
4054_TEI.txt,4054,933163,"Cahan, Abraham",The rise of David Levinsky,1917,12,"  ."" The relentless presence of Matilda in my mind worried me immeasurably, for to think of a woman who is a stranger to you is a sin, and so there was the danger of the vessel coming to grief on my account. And, as though to spite me, the closing verse of Psalm 104 reads, """,Let the sinners be consumed out of the earth and let the wicked," be no more."" I strained every nerve to keep Matilda out of my thoughts, but without avail When the discoverers of America saw land at last they fell on their knees and a hymn of thanksgiving burst from their souls. The scene, which is one of the most thrilling in history, repeats ",w,w,Caucasian,M,OldTest
4054_TEI.txt,4054,933163,"Cahan, Abraham",The rise of David Levinsky,1917,20," thy face, they are troubled: thou takest away their breath, they die."" So I was praying God not to hide His face from me, but to open His hand to me; to remember that my mother had been murdered by Gentiles and that I was going to a strange land. When I reached the words, ""I will ",sing unto the Lord as long as I live: I will sing praise to my God while I have my being,","" I uttered them in a fervent whisper My unhappy love never ceased to harrow me. The stern image of Matilda blended with the hostile glamour of America One of my fellow-passengers was a young Yiddish-speaking tailor named Gitelson. He was about twenty-four years old, yet his ",w,w,Caucasian,M,OldTest
4054_TEI.txt,4054,933163,"Cahan, Abraham",The rise of David Levinsky,1917,32," I was sure of my shelter and food, at least. How was I going to procure my sustenance on those magic shores? I wished the remaining hour could be prolonged indefinitely Psalm 104 spoke reassuringly to me. It reminded me of the way God took care of man and beast: ""","Thou openest thine hand and they are filled with good."" But then the very next verse warned me that ""Thou hidest thy face, they are troubled: thou takest away their breath, they die","."" So I was praying God not to hide His face from me, but to open His hand to me; to remember that my mother had been murdered by Gentiles and that I was going to a strange land. When I reached the words, ""I will sing unto the Lord as long as I live: I will sing praise to my God while I ",w,w,Caucasian,M,OldTest
4054_TEI.txt,4054,933163,"Cahan, Abraham",The rise of David Levinsky,1917,26," and mystery, were whispering to me: ""Thou who coverest thyself with light as with a garment, who stretchest out the heavens like a curtain: who layeth the beams of his chambers in the waters: who maketh the clouds his chariot: who walketh upon the wings of the wind. . . . So is this great and ","wide sea wherein are things creeping innumerable, both small and great beasts. There go the ships: there is that leviathan whom thou hast made to play therein",". . . ."" The relentless presence of Matilda in my mind worried me immeasurably, for to think of a woman who is a stranger to you is a sin, and so there was the danger of the vessel coming to grief on my account. And, as though to spite me, the closing verse of ",w,w,Caucasian,M,OldTest
4054_TEI.txt,4054,933163,"Cahan, Abraham",The rise of David Levinsky,1917,10," is not their Creator. It is their poetic creation."" Several of the poems were dedicated to Doctor Rachaeles, and of these one of two stanzas seemed to contain a timid allusion to Tevkin's love for his daughter. Here it is in prosaic English: ""Saith Koheleth, the son of David: 'All the ","rivers run into the sea, yet the sea is not full",".'Ah! the rivers are flowing and flowing, yet they are full as ever. And my lips are speaking and speaking, yet my heart is full as ever ""Behold! The brook is murmuring and murmuring, but I know not of what. My heart is yearning and yearning, and I know not of what. I cherish the ",w,w,Caucasian,M,RG
4171_TEI.txt,4171,443742,"Cather, Willa",My Antonia,1918,13, up to the living-room for prayers. Grandfather put on silver-rimmed spectacles and read several Psalms. His voice was so sympathetic and he read so interestingly that I wished he had chosen one of my favourite chapters in the Book of Kings. I was awed by his intonation of the word `Selah.'`He ,"shall choose our inheritance for us, the excellency of Jacob whom He loved. Selah",".'I had no idea what the word meant; perhaps he had not. But, as he uttered it, it became oracular, the most sacred of words. Early the next morning I ran out-of-doors to look about me. I had been told that ours was the only wooden house west of Black Hawk--until you came to the ",w,w,Caucasian,F,OldTest
4338_TEI.txt,4338,306660,"London, Jack",On the Makaloa mat,1919,11," There was no dissent. ""The committee will now go into secret session,"" said Lask Finneston, arising and indicating the way to the library. GLEN ELLEN, CALIFORNIA, August 30, 1916. SHIN-BONES They have gone down to the pit with their ","weapons of war, and they have laid their swords under their heads",". ""It was a sad thing to see the old lady revert."" Prince Akuli shot an apprehensive glance sideward to where, under the shade of a kukui tree, an old wahine (Hawaiian woman) was just settling herself to begin on some work in hand. ""Yes,"" he nodded half-sadly to me, ""in ",w,w,Caucasian,M,OldTest
4476_TEI.txt,4476,349484,"Moton, Robert Russa",Finding a way out,1920,9, for thy servant whom thou hast called home - ^for his life of faith; that he endured as seeing him who is invisible; that like Thy servant of old he chose to share ill treatment with the people of God rather than enjoy the pleas- ures of sin for a season; that he counted the ,reproach of Christ greater riches than the treasures of Egypt;," that he looked unto the recompense of the reward. We thank Thee for the life of love that he lived; that no man, white or black, North or South, could drag him down so low as to make him hate him. And that he taught men everywhere to love one another; that he preached the gospel of ",b,b,Black,M,NewTest
4455_TEI.txt,4455,955256,"Lewis, Sinclair",Main Street,1920,10," or whoever their leaders happen to be today, it doesn't make any difference, and they're making game of the Old Bible that has led this American people through its manifold trials and tribulations to its firm position as the fulfilment of the prophecies and the recognized leader of all nations. `",Sit thou on my right hand till I make thine enemies," the footstool of my feet,'said the Lord of Hosts, Acts II, the thirty-fourth verse--and let me tell you right now, you got to get up a good deal earlier in the morning than you get up even when you're going fishing, if you want to be smarter than the Lord, who has shown us the straight and narrow ",w,w,Caucasian,M,NewTest
4464_TEI.txt,4464,366930,"Masters, Edgar Lee",Mitch Miller,1920,10," in. And maybe by that time you will have lost interest and be hardened; or you may die in sin while saying 'maybe'and not 'I'm sure.'Now what do you say?"" And Mitch says, ""I won't to-night anyway."" Then the revivalist said, ""Do you remember the rich man to whom the Lord said, '","Thou fool, this night thy soul shall be required of thee'","?"" Mitch says, ""Yes, he was braggin'about his barns and that he had food laid up for many days. I'm not braggin'about anything; I'm not rich or grown up, and that part of the Bible don't apply to me."" ""Ah,"" said the revivalist, just like that, ""it all applies to you and to ",w,w,Caucasian,M,NewTest
4464_TEI.txt,4464,366930,"Masters, Edgar Lee",Mitch Miller,1920,26," wearin'a black robe with white sash around his neck; and the orchestra stopped playin'. But just then we heard a twig or somethin'snap and we looked around quick and there was Doc Lyon who read the Bible all the time and acted queer. My pa thought he was crazy. And he began to say: ""She ","doted on her lovers, on the Assyrians, her neighbors, which were clothed with blue, governors and rulers, all of them desirable young men, horsemen riding upon horses",". I will take away thy nose and thy ears; and thy residue shall fall by the sword. They shall also strip thee of thy clothes and take away thy fair jewels."" Doc Lyon's voice sounded like he was talkin'out of a cistern, and I grew sick at my stomach I was so scared. But both Mitch and me ",w,w,Caucasian,M,OldTest
4464_TEI.txt,4464,366930,"Masters, Edgar Lee",Mitch Miller,1920,26," when it raises up to strike. Then Doc Lyon began to talk. First he was talking about Mitch's dog. He said it wasn't decent to have that dog around where children could see her, and that he had killed her because God told him to. Then he began to talk the Bible and talk about Ohalibah and say: ""She ","doted on her lovers, on the Assyrians, her neighbors, which were clothed with blue, governors and rulers, all of them desirable young men, horsemen riding upon horses",". And I will set my jealousy against thee, and they shall deal with thee in fury; they shall take away thy nose and thine ears; and thy residue shall fall by the sword. They shall also strip thee of thy clothes and take away thy fair jewels."" And so he went on for a long time. And Mitch whispered ",w,w,Caucasian,M,OldTest
4464_TEI.txt,4464,366930,"Masters, Edgar Lee",Mitch Miller,1920,19," was it?"" Then things would get worse and there would be a noise like a political meetin'. Pa said he warn't fit to run a school, but the directors kept him in because he was related to the president of the board. And most every mornin'for exercises he would read the 19th psalm, which says, ""The ","law of the Lord is perfect, converting the soul; the testimony of the Lord is sure, making wise the simple",","" generally lookin'at me when he said ""simple,"" because I couldn't learn very well. Then he would start the song with a tuning fork, ""Too-do"" and generally somebody would cough like he had a awful cold and so start the noise. Then lots would cough and he'd have to wait before singin'""The Shades ",w,w,Caucasian,M,OldTest
4464_TEI.txt,4464,366930,"Masters, Edgar Lee",Mitch Miller,1920,43," that he had killed her because God told him to. Then he began to talk the Bible and talk about Ohalibah and say: ""She doted on her lovers, on the Assyrians, her neighbors, which were clothed with blue, governors and rulers, all of them desirable young men, horsemen riding upon horses. And I will ","set my jealousy against thee, and they shall deal with thee in fury; they shall take away thy nose and thine ears; and thy residue shall fall by the sword. They shall also strip thee of thy clothes and take away thy fair jewels","."" And so he went on for a long time. And Mitch whispered to me, ""He's quoting from Ezekiel""--Mitch had heard his pa read it to his ma and he knew it. Then Doc Lyon went on to talk about my ma, and to say that he didn't mean to kill her, but only to cut off her ears and her nose, because ",w,w,Caucasian,M,OldTest
4464_TEI.txt,4464,366930,"Masters, Edgar Lee",Mitch Miller,1920,28," there was Doc Lyon who read the Bible all the time and acted queer. My pa thought he was crazy. And he began to say: ""She doted on her lovers, on the Assyrians, her neighbors, which were clothed with blue, governors and rulers, all of them desirable young men, horsemen riding upon horses. I will ",take away thy nose and thy ears; and thy residue shall fall by the sword. They shall also strip thee of thy clothes and take away thy fair jewels,"."" Doc Lyon's voice sounded like he was talkin'out of a cistern, and I grew sick at my stomach I was so scared. But both Mitch and me forgot the wedding for the time and turned our heads. And pretty soon we saw Doc Lyon kind of rolling a pistol over in his hand. We could see ",w,w,Caucasian,M,OldTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,38," greeds, and cast them at Thy feet. We do not like the life we have lived. We wish to be those things which for long ages we have dreamed in vain. Wilt Thou show the way?"" His hands sank to his sides, and he raised his head. ""Such is the prayer. What is the answer? It has been made known: ","Ask, and it shall be given you; seek, and ye shall find; knock, and it shall be opened unto you. For everyone that asketh receiveth; and he that seeketh findeth; and to him that knocketh it shall be opened",".--These are ancient words, by many forgotten. What do they mean? They mean that we are children of our Father, and not slaves of earthly masters. Would a man make a slave of his own child? And shall man be more righteous than his Creator? ""My brothers: You are hungry, and in need, and ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,40," savages vot vould eat your missionaries if you sent 'em. I offer you de whole vorld, Mr. Carpenter; and you vould be de boss!"" Carpenter became suddenly grave. ""My friend,"" said he, ""a long time ago there was a prophet, and he was offered the world. The story is told us--'Again, the ","devil taketh him up into an exceeding high mountain, and sheweth him all the kingdoms of the world, and the glory of them; and saith unto him, All these things will I give thee, if thou wilt fall down and worship"," me.'You recall that story, Mr. T-S?"" ""No,"" said T-S, ""I ain't vun o'dese litry fellers."" But he realized that the story was not complimentary to him, and he showed his chagrin. ""I tell you vun ting, Mr. Carpenter, if you vas to know me better, you vouldn't call me a devil."" And ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,10," of grey hair around his bald head, and no doubt he had been asked many queer questions in his day. His response was to inquire the prisoner's name; and when the prisoner kept haughty silence, he wrote down ""John Doe Carpenter,"" and proceeded: ""Where do you live?"" Said Carpenter: ""The ","foxes have holes, and the birds of the air have nests",", but he that espouses the cause of justice has no home in a world of greed."" So the sergeant wrote: ""No address,"" and nodded to a jailer, who took the prophet by the arm and led him away through a steel-barred door. Abell and I went outside and joined the rest of the group. None ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,23," you are full of extortion and excess. You blind high churchmen, clean first your hearts, so that the clothes you wear may represent you. Woe unto you, doctors of divinity and Baptists, hypocrites! for you are like marble tombs which appear beautiful on the outside, but inside are ","full of dead men's bones and all uncleanness. Even so you appear righteous to men, but inside you are full of hypocrisy and iniquity",". (Applause.) Woe unto you doctors of divinity and Unitarians, hypocrites! because you erect statues to dead reformers, and put wreaths upon the tombs of old-time martyrs. You say, if we had been alive in those days, we would not have helped to kill those good men. That ought to show you how to ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,13," surprising yet, T-S had seated himself inconspicuously at the foot of the table, while at the prophet's right hand there sat a convict with a twenty year jail sentence hanging over him--John Colver, the ""wobbly"" poet! Again an ancient phrase learned in childhood came floating through my mind: ""He ","hath put down the mighty from their seats, and exalted them of low degree","!"" Somehow word had been got to all the little group of agitators of various shades. There was Korwsky, the secretary of the tailors'union--whose first name I learned was Luka; also his fellow Russian, the express-driver,--Simon Karlin, and Tom Moneta, the young Mexican cigar-maker. There ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,118," The orator quoted a speech of Algernon de Wiggs before the Chamber of Commerce, declaring that the restoration of prosperity, especially in agriculture, depended upon ""deflation,"" and this alone; and suddenly James, the carpenter with a religious streak, launched forth: ""Go to now, you ","rich men, weep and howl for your miseries that are coming upon you! Your riches are corrupted, and your garments are moth-eaten! Your gold and silver is cankered; and the rust on it shall be a witness against you, and shall eat your flesh as if it were fire. You have heaped treasure together for the last days. Behold the hire of the laborers, who have reaped your fields; you have kept it back by fraud, and the cries of the reapers have entered into the ears of the Lord! You have lived in pleasure on the earth, and been wanton; you have nourished your hearts, as in a day of slaughter. You have condemned and killed the just","--"" At this point in the tirade, my old friend the ex-centre-rush, who was standing in the wings with me, turned and whispered: ""For God's sake, Billy, what kind of a Goddamn Bolshevik stunt is this, anyhow?"" I answered: ""Hush, you dub! He's quoting from ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,31," We do not like the life we have lived. We wish to be those things which for long ages we have dreamed in vain. Wilt Thou show the way?"" His hands sank to his sides, and he raised his head. ""Such is the prayer. What is the answer? It has been made known: Ask, and it shall be given you; ","seek, and ye shall find; knock, and it shall be opened unto you. For everyone that asketh receiveth; and he that seeketh findeth; and to him that knocketh it shall be opened",".--These are ancient words, by many forgotten. What do they mean? They mean that we are children of our Father, and not slaves of earthly masters. Would a man make a slave of his own child? And shall man be more righteous than his Creator? ""My brothers: You are hungry, and in need, and ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,12," put wreaths upon the tombs of old-time martyrs. You say, if we had been alive in those days, we would not have helped to kill those good men. That ought to show you how to treat us at present. (Laughter.) But you are the children of those who killed the good men; so go ahead and kill us too! You ","serpents, you generation of vipers, how can you escape the damnation of hell","?"" XL When Carpenter stopped speaking, his face was dripping with sweat, and he was pale. But the eager crowd would not let him go. They began to ask him questions. There were some who wanted to know what he meant by saying that he came from God, and some who wanted to know ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,21," the churches, and their doings are reported in all the papers; they are called leading citizens and pillars of the church. But don't you be called leading citizens, for the only useful man is the man who produces. (Applause.) And whoever exalts himself shall be abased, and whoever humbles himself ","shall be exalted. ""Woe unto you, doctors of divinity and Catholics, hypocrites! for you shut up the kingdom of heaven against men;"," you don't go in yourself and you don't let others go in. Woe unto you, doctors of divinity and Presbyterians, hypocrites! for you foreclose mortgages on widows'houses, and for a pretense you make long prayers. For this you will receive the greater damnation! Woe unto you, doctors of divinity and ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,41," to the occasion"": ""We will resume the service."" And he opened his portfolio, and spread out his manuscript before him, and announced: ""Our text for the morning is the fifth chapter of the gospel according to St. Matthew, the thirty-ninth and fortieth verses: 'But I say ","unto you, that ye resist not evil: but whosoever shall smite thee on thy right cheek, turn to him the other also. And if any man shall sue thee at law, and take away thy coat, let him have thy cloak also","."" XXXIX I sat through the sermon, and the offertory, and the recessional. After that my uncle tried to detain me, to warn and scold me; but he no longer used physical force, and nothing but that would have held me. At the door I asked one of the ushers what had become of the ",w,w,Caucasian,M,NewTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,18," was an advocate of what is known as ""muscular Christianity,"" and kept himself in trim playing on the parish basket-ball team. He flung his strong arms about Carpenter, and half carrying him, half walking him, took him down the steps and down the aisle. As he went, Carpenter was proclaiming: ""It is ","written, My house shall be called a house of prayer; but ye have made it a den of thieves",". He that steals little is called a pickpocket, but he that steals much is called a pillar of the church. Verily, he that deprives the laborer of the fruit of his toil is more dangerous than he that robs upon the highway; and he that steals the state and the powers of government is the father of ",w,w,Caucasian,M,NewTest
4705_TEI.txt,4705,274424,"Marquand, John P.",The unspeakable gentleman,1922,44," back to me. Think of it, Jason, a piece of the Holy Writ. Would you care to hear it?"" My father paused to adjust a wrinkle in his coat, and then his voice became solemn and sonorous, and he spoke the words with metrical precision. ""'To everything',"" said my father, ""there is a ","season, and a time to every purpose under the heaven. A time to be born and a time to die'."" He paused long enough to nod from one to the other. ""'A time to plant and a time to pluck up that which is planted'","."" He raised his eyes to the ceiling again, and placed the tips of his fingers together. ""And 'a time to kill',"" he concluded gently. His words died softly away in the quiet room. ""I have often thought of that passage,"" he continued. ""Many and many a night I have repeated ",w,w,Caucasian,M,OldTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,187,"  say to eet?"" It struck me as curious, as I looked back upon it; Madame Planchet so far had not heard the sound of Carpenter's voice. Now she forced him to speak, but she did not force him to look at her. His gaze went over her head, as if he were seeing a vision; he recited: ""","Because the daughters of Zion are haughty, and walk with stretched forth necks and wanton eyes, walking and mincing as they go, and making a tinkling with their feet; therefore the Lord will smite with a scab the crown of the head of the daughters of Zion, and the Lord will discover their secret parts."" ""Oh, mon Dieu!"" cried Madame Planchet. ""In that day the Lord will take away the bravery of their twinkling ornaments about their feet, and their cauls, and their round tires like the moon, the chains, and the bracelets, and the mufflers, the bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the earrings, the rings and nose jewels, the changeable suits of apparel, and the mantles, and the wimples, and the crisping pins, the glasses, and the fine linen, and the hoods, and the veils. And it shall come to pass that instead of sweet smell there shall be stink; and instead of a girdle a rent; and instead of well set hair, baldness; and instead of a stomacher a girding of sackcloth: and burning instead of beauty","."" And at that moment the door from the corridor was flung open, and Mary Magna came in. XI ""My God, will you look who's here! Billy, wretched creature, I haven't laid eyes on you for two months! Do you have to desert me entirely, just because you've fallen in love ",w,w,Caucasian,M,OldTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,9," suddenly, as a tall, white-robed figure strode from its seat near the choir. Young Sidney Simpkinson, assistant to the rector, went up to Carpenter and took him by the arm. ""Leave this house of God,"" he commanded. The other faced him. ""It is written, Thou shalt not ",take the name of the Lord thy God in vain,", for the Lord will not hold him guiltless that taketh His name in vain."" Young Simpkinson wasted no further words in parley. He was an advocate of what is known as ""muscular Christianity,"" and kept himself in trim playing on the parish basket-ball team. He flung his strong arms about ",w,w,Caucasian,M,OldTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,26," was halted suddenly, as a tall, white-robed figure strode from its seat near the choir. Young Sidney Simpkinson, assistant to the rector, went up to Carpenter and took him by the arm. ""Leave this house of God,"" he commanded. The other faced him. ""It is written, ","Thou shalt not take the name of the Lord thy God in vain, for the Lord will not hold him guiltless that taketh His name in vain","."" Young Simpkinson wasted no further words in parley. He was an advocate of what is known as ""muscular Christianity,"" and kept himself in trim playing on the parish basket-ball team. He flung his strong arms about Carpenter, and half carrying him, half walking him, took him down the steps ",w,w,Caucasian,M,OldTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,28," the point of view of literature this might be great stuff; but on the corner of Broadway and Fifth Street at the crowded hours it was unusual, to say the least. My companion was entering into the spirit of it in a most alarming way; he was half chanting, his voice rising, his face lighting up. ""'","Thy men shall fall by the sword, and thy mighty in the war. And her gates shall lament and mourn; and she being desolate shall sit upon the ground",".'"" ""Be careful!"" I whispered. ""People will hear you!"" ""But why should they not?"" He turned on me a look of surprise. ""The people hear me gladly."" And he added: ""The common people."" Here was an aspect of my adventure which had not occurred to me before. ""My God!"" I ",w,w,Caucasian,M,OldTest
4734_TEI.txt,4734,312634,"Sinclair, Upton",They call me Carpenter,1922,68," of ladies have lived on earth since his day, Mary; they have won the ballot, but apparently they haven't discovered anything new in the way of ornaments. Some of the prophet's words may be strange to you, but if you study them you will see that you've got everything he lists: 'their ","tinkling ornaments about their feet, and their cauls, and their round tires like the moon, the chains, and the bracelets, and the mufflers, the bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the earrings, the rings, and nose jewels, the changeable suits of apparel, and the mantles, and the wimples, and the crisping pins, the glasses, and the fine linen, and the hoods",", and the veils.'"" As Carpenter recited this list, his eyes roamed from one part to another of the wondrous ""get up"" of Mary Magna. You can imagine her facing him--that bold and vivid figure which you have seen as ""Cleopatra"" and ""Salome,"" as ""Dubarry"" and ""Anne Boleyn,"" and I know not how ",w,w,Caucasian,M,OldTest
10230_TEI.txt,10230,441339,"Wharton, Edith",Old New York,1924,14," we came down on 'em like the Assyrian."" Nor had Byron been his only fare. There had evidently been a time when he had known the whole of Gray's ""Elegy"" by heart, and I once heard him murmuring to himself, as we stood together one autumn evening on the terrace of his country-house: Now ","fades the glimmering landscape on the sight, And all the air a solemn stillness holds"," Little sympathy as I felt for Mrs. Delane, I could not believe it was his marriage which had checked Delane's interest in books. To judge from his very limited stock of allusions and quotations, his reading seemed to have ceased a good deal earlier than his first meeting with Leila ",w,w,Caucasian,F,RG
10238_TEI.txt,10238,704845,"Dos Passos, John",Manhattan transfer,1925,15, were melting into rosecolored foam. He could hear his steps on the worn macadam. At a crossroad the sun glinted on the sticky pointed buds of a beechsapling. Opposite a sign read yonkers. In the middle of the road teetered a dented tomatocan. Kicking it hard in front of him he walked on. One ,glory of the sun and another glory of the moon and another glory of the stars,".... He walked on. ""Hullo Emile!"" Emile nodded without turning his head. The girl ran after him and grabbed his coatsleeve. ""That's the way you treat your old friends is it? Now that you're keepin company with that delicatessen queen..."" Emile yanked his hand away. ""I am in a ",w,w,Caucasian,M,NewTest
10238_TEI.txt,10238,704845,"Dos Passos, John",Manhattan transfer,1925,32, the sky was the color of a robin's egg. Little worms of May were writhing in his blood. He yanked off his black necktie and put it in his pocket. A tune was grinding crazily through his head: I'm so tired of vi-olets Take them all away. There is one ,glory of the sun and another glory of the moon and another glory of the stars: for one star differeth from another star in glory. So also is the resurrection of the dead,".... He walked on fast splashing through puddles full of sky, trying to shake the droning welloiled words out of his ears, to get the feeling of black crepe off his fingers, to forget the smell of lilies. I'm so tired of vi-olets Take them all away. He walked ",w,w,Caucasian,M,NewTest
10239_TEI.txt,10239,1961451,"Dreiser, Theodore",An American tragedy,1925,7," GRIFFITHS. Having written this-a statement so unlike all the previous rebellious moods that had characterized him that even now he was not a little impressed by the difference, handing it to McMillan, who, heartened by this triumph, exclaimed: ""And the victory is won, Clyde. 'This ",day shalt thou be with me in Paradise,".'You have His word. Your soul and your body belong to Him. Praised, everlastingly, be His name."" And then so wrought up was he by this triumph, taking both Clyde's hands in his and kissing them and then folding him in his arms: ""My son, my son, in whom I am well pleased. ",w,w,Caucasian,M,NewTest
10239_TEI.txt,10239,1961451,"Dreiser, Theodore",An American tragedy,1925,9," and rear. But with, instead of the customary prayers, the Reverend McMillan announcing: ""Humble yourselves under the mighty hand of God that He may exalt you in due time. Cast all your care upon Him for He careth for you. Be at peace. Wise and righteous are His ways, who hath called us into His ","eternal glory by Christ Jesus, after that we have suffered"," a little. I am the way, the truth and the life-no man cometh unto the Father but by me."" But various voices-as Clyde entered the first door to cross to the chair room, calling: ""Good-by, Clyde."" And Clyde, with enough earthly thought and strength to reply: ""Good-by, all."" But his voice ",w,w,Caucasian,M,NewTest
10239_TEI.txt,10239,1961451,"Dreiser, Theodore",An American tragedy,1925,26," AND STAND UP FOR MINE HELP."" PSALMS 35:2. ""AND YE, MY FLOCK, THE FLOCK OF MY PASTURE, are men, AND I AM YOUR GOD, SAITH THE LORD GOD."" EZEKIEL 34:31. ""O GOD, THOU KNOWEST MY FOOLISHNESS, AND MY SINS ARE NOT HID FROM THEE."" PSALMS 69:5. ""IF YE HAVE ","FAITH AS A GRAIN OF MUSTARD SEED, YE SHALL SAY UNTO THIS MOUNTAIN, REMOVE HENCE TO YONDER PLACE; AND IT SHALL MOVE; AND NOTHING SHALL BE IMPOSSIBLE"," TO YOU."" MATTHEW 17:20. ""FOR THE DAY OF THE LORD IS NEAR."" OBADIAH 15. ""FOR THERE SHALL BE NO REWARD TO THE EVIL MAN."" PROVERBS 24:20. ""LOOK, THEN, NOT UPON THE WINE WHEN IT IS"" RED: IT BITETH LIKE A SERPENT, AND STINGETH LIKE AN ADDER."" PROVERBS 23:31, ",w,w,Caucasian,M,NewTest
10239_TEI.txt,10239,1961451,"Dreiser, Theodore",An American tragedy,1925,20," ""Yes."" ""My son! My son! In your heart was murder then."" ""Yes, yes,"" Clyde said reflectively. ""I have thought since it must have been that way."" The Reverend McMillan paused and to hearten himself for this task began to pray-but silently-and to himself: ""Our ","Father who art in Heaven-hallowed be Thy name. Thy Kingdom come, Thy will be done-on earth as it is in Heaven","."" He stirred again after a time. ""Ah, Clyde. The mercy of God is equal to every sin. I know it. He sent His own son to die for the evil of the world. It must be so-if you will but repent. But that thought! That deed! You have much to pray for, my son-much. Oh, yes. For in the sight of ",w,w,Caucasian,M,NewTest
10239_TEI.txt,10239,1961451,"Dreiser, Theodore",An American tragedy,1925,47," him as to his health and peace of mind. And Clyde, anxious to retain his interest and visits, gradually, more and more, yielding himself to his friendship and influence. That high spirituality. That beautiful voice. And quoting always such soothing things. ""Brethren now are we the children of ","God. And it doth not yet appear what we shall be; but we know that when He shall appear we shall be like Him, for we shall see Him as He is. And every man that has this hope in him purifieth himself even as He is pure","."" ""Hereby know that we dwell in Him and He in us, because He hath given us of His spirit."" ""For ye are bought with a price."" ""Of His own will begot He us with the word of truth, and we should be a kind of first fruits of His creatures. And every good and every ",w,w,Caucasian,M,NewTest
